"","Player","Position","Injury","Game Status","Team","Week"
"3891","Da'Shawn Hand","DL","knee","Out","Detroit Lions",15
"3892","Kerryon Johnson","RB","knee","Out","Detroit Lions",15
"3893","Devon Kennard","LB","hip","Questionable","Detroit Lions",15
"3894","Matthew Stafford","QB","back","Questionable","Detroit Lions",15
"3895","Rick Wagner","T","concussion","Out","Detroit Lions",15
"3896","Charles Washington","S","hamstring","Out","Detroit Lions",15
"3897","Maurice Alexander","SS","Concussion","Out","Seattle Seahawks",15
"3898","Doug Baldwin","WR","Hip","Questionable","Seattle Seahawks",15
"3899","Duane Brown","T","NIR","Not Listed","Seattle Seahawks",15
"3900","Chris Carson","RB","NIR","Not Listed","Seattle Seahawks",15
"3901","Frank Clark","DE","Elbow","Not Listed","Seattle Seahawks",15
"3902","D.J. Fluker","G/T","Hamstring","Doubtful","Seattle Seahawks",15
"3903","Dion Jordan","DE","Knee","Not Listed","Seattle Seahawks",15
"3904","Tre Madden","FB","Chest","Not Listed","Seattle Seahawks",15
"3905","Bradley McDougald","FS","Knee","Questionable","Seattle Seahawks",15
"3906","Rashaad Penny","RB","Knee","Out","Seattle Seahawks",15
"3907","Jarran Reed","DT","Oblique","Questionable","Seattle Seahawks",15
"3908","Shamar Stephen","DT","Foot","Not Listed","Seattle Seahawks",15
"3909","K.J. Wright","LB","Knee","Out","Seattle Seahawks",15
"3910","Ronald Blair III","DL","Groin","Not Listed","San Francisco 49ers",15
"3911","Matt Breida","RB","Ankle","Questionable","San Francisco 49ers",15
"3912","Marquise Goodwin","WR","Calf","Questionable","San Francisco 49ers",15
"3913","D.J. Jones","DL","Back","Not Listed","San Francisco 49ers",15
"3914","Cassius Marsh","DL","Concussion","Questionable","San Francisco 49ers",15
"3915","Mark Nzeocha","LB","Groin","Questionable","San Francisco 49ers",15
"3916","Dante Pettis","WR","Foot","Questionable","San Francisco 49ers",15
"3917","Weston Richburg","C","Knee","Not Listed","San Francisco 49ers",15
"3918","Malcolm Smith","LB","Achilles","Not Listed","San Francisco 49ers",15
"3919","Joe Staley","T","Not Injury Related","Not Listed","San Francisco 49ers",15
"3920","Jaquiski Tartt","S","Shoulder","Out","San Francisco 49ers",15
"3921","Laken Tomlinson","OL","Hip","Not Listed","San Francisco 49ers",15
"3922","K'Waun Williams","CB","Knee","Questionable","San Francisco 49ers",15
"3923","Rob Gronkowski","TE","Ankle/Back","Not Listed","New England Patriots",16
"3924","Brandon King","LB","Knee","Questionable","New England Patriots",16
"3925","Cordarrelle Patterson","WR","Illness","Not Listed","New England Patriots",16
"3926","Kiko Alonso","MLB","Knee/Hamstring","Questionable","Miami Dolphins",16
"3927","Danny Amendola","WR","Knee","Not Listed","Miami Dolphins",16
"3928","Cornell Armstrong","CB","Ankle","Not Listed","Miami Dolphins",16
"3929","Kalen Ballage","RB","Hip","Not Listed","Miami Dolphins",16
"3930","John Denney","LS","Finger/Hamstring","Not Listed","Miami Dolphins",16
"3931","Kenyan Drake","RB","Shoulder","Not Listed","Miami Dolphins",16
"3932","Ziggy Hood","DT","Hamstring","Questionable","Miami Dolphins",16
"3933","Xavien Howard","CB","Knee","Questionable","Miami Dolphins",16
"3934","Ja'Wuan James","OT","Shoulder","Not Listed","Miami Dolphins",16
"3935","Reshad Jones","FS","Shoulder","Not Listed","Miami Dolphins",16
"3936","T.J. McDonald","S","Ankle","Doubtful","Miami Dolphins",16
"3937","Kendrick Norton","DT","Ankle","Questionable","Miami Dolphins",16
"3938","DeVante Parker","WR","Shoulder","Not Listed","Miami Dolphins",16
"3939","Travis Swanson","C","Ankle","Not Listed","Miami Dolphins",16
"3940","Ryan Tannehill","QB","Shoulder (Right)/Ankle","Not Listed","Miami Dolphins",16
"3941","Laremy Tunsil","OT","Knee","Not Listed","Miami Dolphins",16
"3942","Patrick DiMarco","FB","Ankle","Not Listed","Buffalo Bills",16
"3943","Stephen Hauschka","K","Right Hip","Not Listed","Buffalo Bills",16
"3944","Chris Ivory","RB","Shoulder","Questionable","Buffalo Bills",16
"3945","Ryan Lewis","CB","Concussion","Out","Buffalo Bills",16
"3946","LeSean McCoy","RB","Hamstring","Not Listed","Buffalo Bills",16
"3947","Isaiah McKenzie","WR","Ankle","Not Listed","Buffalo Bills",16
"3948","Trent Murphy","DE","Chest","Not Listed","Buffalo Bills",16
"3949","Logan Thomas","TE","Hamstring","Not Listed","Buffalo Bills",16
"3950","Corey Thompson","LB","Ankle","Not Listed","Buffalo Bills",16
"3951","Deonte Thompson","WR","Achilles","Not Listed","Buffalo Bills",16
"3952","Kyle Williams","DT","Back","Not Listed","Buffalo Bills",16
"3953","Robby Anderson","WR","Ankle/Back","Not Listed","New York Jets",16
"3954","Kelvin Beachum","T","Knee","Not Listed","New York Jets",16
"3955","Trenton Cannon","RB","Toe","Not Listed","New York Jets",16
"3956","Morris Claiborne","CB","Shoulder","Not Listed","New York Jets",16
"3957","Sam Darnold","QB","Foot","Not Listed","New York Jets",16
"3958","Quincy Enunwa","WR","Ankle","Out","New York Jets",16
"3959","Jonotthan Harrison","OL","Wrist","Not Listed","New York Jets",16
"3960","Jordan Jenkins","LB","Ankle","Questionable","New York Jets",16
"3961","Jermaine Kearse","WR","Calf","Not Listed","New York Jets",16
"3962","Jordan Leggett","TE","Knee","Not Listed","New York Jets",16
"3963","Spencer Long","C","Toe/Knee/Finger","Not Listed","New York Jets",16
"3964","Elijah McGuire","RB","Ankle/Quad","Not Listed","New York Jets",16
"3965","Kevin Pierre-Louis","LB","Shoulder","Doubtful","New York Jets",16
"3966","Darryl Roberts","CB","Toe","Questionable","New York Jets",16
"3967","Buster Skrine","CB","Shoulder","Not Listed","New York Jets",16
"3968","Eric Tomlinson","TE","Achilles","Not Listed","New York Jets",16
"3969","Leonard Williams","DL","Elbow","Not Listed","New York Jets",16
"3970","Brian Winters","G","Finger","Not Listed","New York Jets",16
"3971","Dylan Cole","ILB","Wrist/Knee","Not Listed","Houston Texans",16
"3972","Keke Coutee","WR","Hamstring","Questionable","Houston Texans",16
"3973","Brandon Dunn","NT","Ankle","Questionable","Houston Texans",16
"3974","Zach Fulton","C/G","Hand","Not Listed","Houston Texans",16
"3975","Andre Hal","S","Ankle","Not Listed","Houston Texans",16
"3976","DeAndre Hopkins","WR","Ankle","Questionable","Houston Texans",16
"3977","Kareem Jackson","CB/S","Knee","Not Listed","Houston Texans",16
"3978","Johnathan Joseph","CB","Hip/Illness","Questionable","Houston Texans",16
"3979","Senio Kelemete","G","Elbow/Rib/Illness","Questionable","Houston Texans",16
"3980","Greg Mancz","C/G","Knee","Not Listed","Houston Texans",16
"3981","Lamar Miller","RB","Ankle","Questionable","Houston Texans",16
"3982","Brian Peters","ILB","Ankle","Not Listed","Houston Texans",16
"3983","Justin Reid","S","Shoulder/Wrist","Not Listed","Houston Texans",16
"3984","Mike Tyson","S","Concussion","Out","Houston Texans",16
"3985","J.J. Watt","DE","Knee","Not Listed","Houston Texans",16
"3986","Brandon Weeden","QB","Illness","Not Listed","Houston Texans",16
"3987","Anthony Castonzo","T","Knee","Not Listed","Indianapolis Colts",16
"3988","Eric Ebron","TE","Quad","Not Listed","Indianapolis Colts",16
"3989","Clayton Geathers","S","Knee","Out","Indianapolis Colts",16
"3990","Mark Glowinski","G","Ankle","Questionable","Indianapolis Colts",16
"3991","T.Y. Hilton","WR","Ankle","Questionable","Indianapolis Colts",16
"3992","Malik Hooker","S","Hip","Not Listed","Indianapolis Colts",16
"3993","Margus Hunt","DT","Foot","Not Listed","Indianapolis Colts",16
"3994","Dontrelle Inman","WR","Shoulder","Not Listed","Indianapolis Colts",16
"3995","Darius Leonard","LB","Shoulder","Not Listed","Indianapolis Colts",16
"3996","Mike Mitchell","S","Calf","Questionable","Indianapolis Colts",16
"3997","Kenny Moore II","CB","Shin","Not Listed","Indianapolis Colts",16
"3998","George Odum","S","Knee","Questionable","Indianapolis Colts",16
"3999","Zach Pascal","WR","Knee","Not Listed","Indianapolis Colts",16
"4000","Jabaal Sheard","DE","Ribs","Not Listed","Indianapolis Colts",16
"4001","Anthony Walker","LB","Shoulder","Out","Indianapolis Colts",16
"4002","Quincy Wilson","CB","Elbow","Not Listed","Indianapolis Colts",16
"4003","Jurrell Casey","DT","Knee","Not Listed","Tennessee Titans",16
"4004","Sharif Finch","OLB","Shoulder","Out","Tennessee Titans",16
"4005","David Fluellen","RB","Knee","Out","Tennessee Titans",16
"4006","Josh Kline","G","Knee","Not Listed","Tennessee Titans",16
"4007","Marcus Mariota","QB","Foot","Not Listed","Tennessee Titans",16
"4008","Brian Orakpo","OLB","Elbow","Out","Tennessee Titans",16
"4009","Tajae Sharpe","WR","Ankle","Questionable","Tennessee Titans",16
"4010","Brynden Trawick","S","Illness","Not Listed","Tennessee Titans",16
"4011","Kenny Vaccaro","SS","Concussion","Not Listed","Tennessee Titans",16
"4012","Cole Wick","TE","Shoulder","Out","Tennessee Titans",16
"4013","Wesley Woodyard","ILB","Back","Not Listed","Tennessee Titans",16
"4014","DJ Chark Jr.","WR","Quad","Out","Jacksonville Jaguars",16
"4015","Leonard Fournette","RB","Foot","Not Listed","Jacksonville Jaguars",16
"4016","Ronnie Harrison","S","Knee","Out","Jacksonville Jaguars",16
"4017","Josh Lambo","K","Groin","Out","Jacksonville Jaguars",16
"4018","Jermey Parnell","OL","Knee","Out","Jacksonville Jaguars",16
"4019","Jarrod Wilson","S","Foot / Personal","Not Listed","Jacksonville Jaguars",16
"4020","James Conner","RB","Knee","Out","Pittsburgh Steelers",16
"4021","Bud Dupree","LB","Knee","Not Listed","Pittsburgh Steelers",16
"4022","Terrell Edmunds","S","Concussion","Not Listed","Pittsburgh Steelers",16
"4023","Cameron Heyward","DT","Knee","Not Listed","Pittsburgh Steelers",16
"4024","Maurkice Pouncey","C","Coach's Decision","Not Listed","Pittsburgh Steelers",16
"4025","Ben Roethlisberger","QB","Coach's Decision","Not Listed","Pittsburgh Steelers",16
"4026","JuJu Smith-Schuster","WR","Groin","Questionable","Pittsburgh Steelers",16
"4027","Nick Boyle","TE","Concussion","Questionable","Baltimore Ravens",16
"4028","Matthew Judon","OLB","Knee","Questionable","Baltimore Ravens",16
"4029","Anthony Levine Sr.","DB/LB","Toe/Ankle","Questionable","Baltimore Ravens",16
"4030","Alex Lewis","G/T","Shoulder","Questionable","Baltimore Ravens",16
"4031","Jimmy Smith","CB","NIR","Not Listed","Baltimore Ravens",16
"4032","Terrell Suggs","OLB","NIR","Not Listed","Baltimore Ravens",16
"4033","Eric Weddle","S","NIR","Not Listed","Baltimore Ravens",16
"4034","Marshal Yanda","G/T","NIR","Not Listed","Baltimore Ravens",16
"4035","Juston Burris","DB","Shoulder","Not Listed","Cleveland Browns",16
"4036","Jamie Collins Sr.","LB","Shoulder","Not Listed","Cleveland Browns",16
"4037","Austin Corbett","OL","Foot","Questionable","Cleveland Browns",16
"4038","Phillip Gaines","DB","Knee","Questionable","Cleveland Browns",16
"4039","Terrance Mitchell","DB","Wrist","Not Listed","Cleveland Browns",16
"4040","David Njoku","TE","Knee/Thigh","Not Listed","Cleveland Browns",16
"4041","Larry Ogunjobi","DL","Biceps","Questionable","Cleveland Browns",16
"4042","Jabrill Peppers","DB","Neck","Questionable","Cleveland Browns",16
"4043","Joe Schobert","LB","Knee","Not Listed","Cleveland Browns",16
"4044","Tavierre Thomas","DB","Abdomen","Not Listed","Cleveland Browns",16
"4045","JC Tretter","OL","Ankle","Questionable","Cleveland Browns",16
"4046","Denzel Ward","DB","Concussion","Not Listed","Cleveland Browns",16
"4047","Tyler Boyd","WR","Knee","Out","Cincinnati Bengals",16
"4048","Vontaze Burfict","LB","Concussion","Questionable","Cincinnati Bengals",16
"4049","Jordan Evans","LB","Ankle","Out","Cincinnati Bengals",16
"4050","Cordy Glenn","OT","Back","Questionable","Cincinnati Bengals",16
"4051","Malik Jefferson","LB","Toe","Out","Cincinnati Bengals",16
"4052","Tony McRae","CB","Hamstring","Out","Cincinnati Bengals",16
"4053","Joe Mixon","HB","Wrist/Thigh","Not Listed","Cincinnati Bengals",16
"4054","Alex Redmond","G","Illness","Not Listed","Cincinnati Bengals",16
"4055","John Ross","WR","Knee","Not Listed","Cincinnati Bengals",16
"4056","KeiVarae Russell","CB","Finger","Not Listed","Cincinnati Bengals",16
"4057","Eric Berry","DB","Heel","Not Listed","Kansas City Chiefs",16
"4058","Cam Erving","OL","Knee","Not Listed","Kansas City Chiefs",16
"4059","Kendall Fuller","DB","Thumb","Questionable","Kansas City Chiefs",16
"4060","Tyreek Hill","WR","Heel","Not Listed","Kansas City Chiefs",16
"4061","Derrick Nnadi","DL","Tailbone","Not Listed","Kansas City Chiefs",16
"4062","Mitchell Schwartz","OL","Knee","Not Listed","Kansas City Chiefs",16
"4063","Spencer Ware","RB","Hamstring","Doubtful","Kansas City Chiefs",16
"4064","Sammy Watkins","WR","Foot","Out","Kansas City Chiefs",16
"4065","Keenan Allen","WR","Hip","Questionable","Los Angeles Chargers",16
"4066","Sean Culkin","TE","Back","Out","Los Angeles Chargers",16
"4067","Austin Ekeler","RB","Neck","Out","Los Angeles Chargers",16
"4068","Melvin Gordon III","RB","Knee","Not Listed","Los Angeles Chargers",16
"4069","Brandon Mebane","NT","Not Injury Related","Not Listed","Los Angeles Chargers",16
"4070","Shaquil Barrett","OLB","Hip","Not Listed","Denver Broncos",16
"4071","Matt LaCosse","TE","Ankle","Questionable","Denver Broncos",16
"4072","Brendan Langley","CB","Concussion","Out","Denver Broncos",16
"4073","Brandon Marshall","ILB","Knee","Not Listed","Denver Broncos",16
"4074","Domata Peko Sr.","NT","Not injury-related","Not Listed","Denver Broncos",16
"4075","Shane Ray","OLB","Illness","Questionable","Denver Broncos",16
"4076","Courtland Sutton","WR","Quadricep","Not Listed","Denver Broncos",16
"4077","Jared Veldheer","T","Illness","Not Listed","Denver Broncos",16
"4078","Isaac Yiadom","CB","Shoulder","Not Listed","Denver Broncos",16
"4079","Gareon Conley","CB","Concussion","Out","Oakland Raiders",16
"4080","Rodney Hudson","C","Ankle/Knee","Not Listed","Oakland Raiders",16
"4081","Maurice Hurst","DT","Ankle","Questionable","Oakland Raiders",16
"4082","Karl Joseph","S","Neck","Not Listed","Oakland Raiders",16
"4083","AJ McCarron","QB","Not Injury Rel.","Not Listed","Oakland Raiders",16
"4084","Jordy Nelson","WR","Foot","Not Listed","Oakland Raiders",16
"4085","Kelechi Osemele","G/T","Toe","Not Listed","Oakland Raiders",16
"4086","Keith Smith","FB","Calf","Not Listed","Oakland Raiders",16
"4087","Lee Smith","TE","Back","Not Listed","Oakland Raiders",16
"4088","Kyle Wilber","LB","Hamstring","Not Listed","Oakland Raiders",16
"4089","Daryl Worley","CB","Shoulder","Questionable","Oakland Raiders",16
"4090","Tavon Austin","WR","Groin","Questionable","Dallas Cowboys",16
"4091","Cole Beasley","WR","Foot","Not Listed","Dallas Cowboys",16
"4092","Anthony Brown","CB","Hand","Questionable","Dallas Cowboys",16
"4093","David Irving","DL","Ankle","Out","Dallas Cowboys",16
"4094","Sean Lee","LB","Hamstring","Questionable","Dallas Cowboys",16
"4095","Zack Martin","G","Knee","Questionable","Dallas Cowboys",16
"4096","Tyron Smith","T","Neck","Questionable","Dallas Cowboys",16
"4097","Xavier Su'a-Filo","G","Eye","Not Listed","Dallas Cowboys",16
"4098","Geoff Swaim","TE","Wrist","Out","Dallas Cowboys",16
"4099","D.J. Alexander","LB","Hamstring","Questionable","Philadelphia Eagles",16
"4100","Michael Bennett","DE","Foot","Questionable","Philadelphia Eagles",16
"4101","Fletcher Cox","DT","Hip","Not Listed","Philadelphia Eagles",16
"4102","Rasul Douglas","CB","Not Injury Related -- Personal","Not Listed","Philadelphia Eagles",16
"4103","Jake Elliott","K","Illness","Not Listed","Philadelphia Eagles",16
"4104","Zach Ertz","TE","Ankle","Not Listed","Philadelphia Eagles",16
"4105","Jordan Hicks","LB","Calf","Not Listed","Philadelphia Eagles",16
"4106","Alshon Jeffery","WR","Illness","Not Listed","Philadelphia Eagles",16
"4107","Tim Jernigan","DT","Back","Questionable","Philadelphia Eagles",16
"4108","Cameron Johnston","P","Back","Not Listed","Philadelphia Eagles",16
"4109","Sidney Jones","CB","Hamstring","Out","Philadelphia Eagles",16
"4110","Cre'Von LeBlanc","CB","Hamstring","Questionable","Philadelphia Eagles",16
"4111","Isaac Seumalo","OL","Pectoral","Out","Philadelphia Eagles",16
"4112","Carson Wentz","QB","Back","Out","Philadelphia Eagles",16
"4113","Stefen Wisniewski","G/C","Thumb","Not Listed","Philadelphia Eagles",16
"4114","Ryan Anderson","LB","Hamstring","Questionable","Washington Redskins",16
"4115","Tony Bergstrom","OL","Knee/Ankle","Questionable","Washington Redskins",16
"4116","Vernon Davis","TE","Concussion","Questionable","Washington Redskins",16
"4117","Josh Doctson","WR","Lower Back","Questionable","Washington Redskins",16
"4118","Shaun Dion Hamilton","LB","Shoulder","Not Listed","Washington Redskins",16
"4119","Maurice Harris","WR","Concussion","Questionable","Washington Redskins",16
"4120","Matt Ioannidis","DL","Shin","Questionable","Washington Redskins",16
"4121","Josh Johnson","QB","Ankle","Not Listed","Washington Redskins",16
"4122","Colt McCoy","QB","Fibula","Out","Washington Redskins",16
"4123","Morgan Moses","T","Ankle","Not Listed","Washington Redskins",16
"4124","Ty Nsekhe","T","Knee","Questionable","Washington Redskins",16
"4125","Adrian Peterson","RB","Shoulder","Not Listed","Washington Redskins",16
"4126","Jordan Reed","TE","Ankle/Foot","Out","Washington Redskins",16
"4127","Chase Roullier","C","Knee","Not Listed","Washington Redskins",16
"4128","Tim Settle","DL","Pectoral","Not Listed","Washington Redskins",16
"4129","Trent Williams","T","Thumb/Wrist","Not Listed","Washington Redskins",16
"4130","Odell Beckham, Jr.","WR","Quad","OUT","New York Giants",16
"4131","Jawill Davis","WR","Hamstring","(-)","New York Giants",16
"4132","Alec Ogletree","LB","Concussion","OUT","New York Giants",16
"4133","Spencer Pulley","C","Calf","OUT","New York Giants",16
"4134","Russell Shepard","WR","Ankle","OUT","New York Giants",16
"4135","Michael Thomas","S","Not Injury Related","(-)","New York Giants",16
"4136","Kerry Wynn","DE","Thumb","QUESTIONABLE","New York Giants",16
"4137","Mike Adams","S","Rest/Wrist","Not Listed","Carolina Panthers",16
"4138","Thomas Davis","LB","Rest","Not Listed","Carolina Panthers",16
"4139","Ryan Kalil","C","Rest","Not Listed","Carolina Panthers",16
"4140","Luke Kuechly","LB","Rest","Not Listed","Carolina Panthers",16
